Date,Open,High,Low,Close,Adj Close,Volume
2017-05-02,28.007692,29.184614,28.007692,28.938461,24.642780,146344985
2017-05-03,28.576923,28.576923,27.553846,27.653847,23.548857,108079748
2017-05-04,27.369230,28.807692,27.246153,27.784615,23.660213,116271439
2017-05-05,27.400000,28.299999,27.246153,27.369230,23.306492,85633203
2017-05-08,27.330769,27.507692,24.630770,24.630770,20.974531,136575324
2017-05-09,24.346153,24.615383,23.730768,24.476923,20.843525,70332667
2017-05-10,24.492308,24.761538,23.615383,23.638460,20.129522,73781020
2017-05-11,23.792307,24.692307,23.776922,24.653847,20.994184,86009211
2017-05-12,24.423077,25.000000,24.030769,24.507692,20.869724,73029655
2017-05-15,24.276922,24.838461,23.900000,24.353846,20.738714,80496683
2017-05-16,24.146152,25.484615,24.038462,25.299999,21.544420,103691099
2017-05-17,25.299999,25.961538,25.161537,25.446154,21.668880,97080813
2017-05-18,25.061539,25.815384,24.823076,25.299999,21.544420,76641156
2017-05-19,25.230768,25.538462,24.846153,25.169230,21.433064,52249663
2017-05-22,25.023075,25.038462,23.915384,23.976923,20.417742,61252382
2017-05-23,23.930769,25.823076,23.930769,24.584616,20.935230,111640067
2017-05-24,24.384615,25.346153,24.338461,25.092306,21.367556,74631905
2017-05-25,25.061539,25.861538,24.692307,25.623075,21.819538,93204039
2017-05-26,25.992308,26.330769,25.092306,25.176924,21.439613,93701095
2017-05-31,25.761538,26.538462,25.553846,25.799999,21.970198,97381168
2017-06-01,25.923077,27.576923,25.799999,26.984615,22.978970,156556942
2017-06-02,27.076923,27.530769,26.484615,27.330769,23.273737,117201766
2017-06-05,26.984615,27.161537,26.661537,27.069229,23.051020,73402828
2017-06-06,27.138460,27.784615,27.046152,27.338461,23.280287,87443452
2017-06-07,27.461538,27.815384,27.046152,27.569229,23.476803,86224733
2017-06-08,27.369230,27.461538,26.923077,27.030769,23.018272,78784256
2017-06-09,27.153847,27.753845,27.023075,27.638460,23.535755,79356780
2017-06-12,27.700001,27.830769,27.184614,27.384615,23.319590,61436186
2017-06-13,26.930769,26.930769,26.253845,26.646152,23.119364,59674022
2017-06-14,26.561539,26.584616,26.000000,26.015385,22.572083,60551869
2017-06-15,26.115383,26.253845,25.869230,26.215384,22.745611,41220559
2017-06-16,26.223076,26.476923,26.061539,26.076923,22.625475,38445833
2017-06-19,26.076923,26.076923,26.076923,26.076923,22.625475,0
2017-06-20,26.307692,26.415384,26.084616,26.200001,22.732264,38771137
2017-06-21,26.384615,27.292307,26.207691,27.276922,23.666647,90100765
2017-06-22,27.276922,27.553846,26.292307,26.330769,22.845724,85902577
2017-06-23,26.330769,26.538462,25.623075,26.192307,22.725588,74400548
2017-06-26,26.192307,27.069229,25.992308,26.923077,23.359636,77013565
2017-06-27,26.923077,27.053846,26.684614,26.730768,23.192781,38820644
2017-06-28,26.715384,26.715384,26.038462,26.107693,22.652174,54678461
2017-06-29,26.038462,26.400000,26.038462,26.153847,22.692217,33560468
2017-06-30,26.061539,26.192307,25.730768,25.830769,22.411901,35983811
2017-07-03,25.815384,26.130770,25.769230,25.923077,22.491991,27141307
2017-07-04,25.923077,26.092306,25.230768,25.292307,21.944710,52060067
2017-07-05,25.292307,25.415384,24.707691,25.238461,21.897989,43497460
2017-07-06,25.192307,25.369230,24.976923,25.046152,21.731134,32602524
2017-07-07,25.023075,25.192307,24.784615,25.138460,21.811224,33163725
2017-07-10,25.100000,25.684614,24.892307,25.476923,22.104891,45016218
2017-07-11,25.492308,25.676924,25.230768,25.246153,21.904665,29372034
2017-07-12,25.246153,25.576923,25.138460,25.415384,22.051498,24995967
2017-07-13,25.438461,25.438461,25.038462,25.061539,21.744484,26041796
2017-07-14,25.000000,25.200001,24.792307,24.846153,21.557608,20070092
2017-07-17,24.615383,24.615383,23.115383,23.430769,20.329557,62613790
2017-07-18,23.369230,23.923077,23.361538,23.676924,20.543133,25670308
2017-07-19,23.600000,23.984615,23.484615,23.938461,20.770054,27188271
2017-07-20,23.930769,24.684614,23.846153,24.453846,21.217224,31868304
2017-07-21,24.369230,24.815384,24.261538,24.392307,21.163830,26640844
2017-07-24,24.276922,24.400000,24.023075,24.292307,21.077066,26886557
2017-07-25,24.261538,24.369230,23.615383,23.630770,20.503086,34207720
2017-07-26,23.653847,23.838461,23.215384,23.484615,20.376276,26045628
2017-07-27,23.553846,23.715384,23.253845,23.630770,20.503086,23593493
2017-07-28,23.584616,24.207691,23.576923,23.907692,20.743359,27105049
2017-07-31,23.930769,24.061539,23.569229,23.776922,20.629896,22923543
2017-08-01,23.776922,24.976923,23.661537,24.784615,21.504213,65446358
2017-08-02,24.646152,24.953846,24.415384,24.600000,21.344034,45615898
2017-08-03,24.607693,25.292307,24.538462,24.723076,21.450821,45253510
2017-08-04,24.707691,24.769230,24.238461,24.253845,21.043695,24928590
2017-08-07,24.161537,24.269230,24.000000,24.230768,21.023672,20241477
2017-08-08,24.507692,25.115383,24.507692,24.607693,21.350708,36148049
2017-08-09,24.515385,24.915384,24.330769,24.692307,21.424122,23415060
2017-08-10,24.715384,24.846153,24.115383,24.161537,20.963604,30515895
2017-08-11,24.076923,24.553846,23.946154,24.161537,20.963604,30362798
2017-08-14,24.238461,24.769230,24.238461,24.753845,21.477516,35296825
2017-08-15,24.869230,24.900000,24.500000,24.607693,21.350708,22617766
2017-08-16,24.646152,24.907692,24.476923,24.738461,21.464167,23689333
2017-08-17,24.761538,24.830769,24.507692,24.784615,21.504213,28374565
2017-08-18,25.023075,25.976923,24.938461,25.838461,22.418577,87368600
2017-08-21,25.992308,26.361538,25.623075,25.861538,22.438599,47120353
2017-08-22,25.730768,26.207691,25.607693,25.684614,22.285091,34310815
2017-08-23,25.676924,25.838461,25.238461,25.384615,22.024797,27468662
2017-08-24,25.461538,25.607693,25.069229,25.161537,21.831247,25807796
2017-08-25,25.169230,25.523075,25.169230,25.438461,22.071518,26473483
2017-08-28,25.523075,25.907692,25.361538,25.446154,22.078194,38174809
2017-08-29,25.446154,25.607693,25.384615,25.476923,22.104891,23381441
2017-08-30,25.507692,25.630770,25.361538,25.446154,22.078194,25579738
2017-08-31,25.484615,25.500000,24.707691,24.969231,21.664392,50537548
2017-09-01,24.884615,25.046152,24.784615,24.907692,21.611000,27224536
2017-09-04,24.869230,25.053846,24.730768,24.923077,21.624350,23625548
2017-09-05,24.923077,25.030769,24.807692,24.853846,21.564281,23828213
2017-09-06,24.869230,25.269230,24.869230,25.246153,21.904665,34235359
2017-09-07,25.230768,25.930769,25.169230,25.538462,22.158283,61080193
2017-09-08,25.669230,25.715384,25.269230,25.276922,21.931360,30887104
2017-09-11,25.192307,25.192307,24.769230,24.907692,21.611000,38930504
2017-09-12,25.007692,25.007692,24.623075,24.646152,21.384077,29529494
2017-09-13,24.615383,24.884615,24.584616,24.776922,21.497540,17821570
2017-09-14,24.753845,25.000000,24.638460,24.946154,21.644371,27843725
2017-09-15,24.946154,25.638460,24.861538,25.176924,21.844597,56762443
2017-09-18,25.238461,25.907692,25.238461,25.292307,21.944710,56996226
2017-09-19,25.384615,26.046152,25.384615,25.676924,22.278419,71617309
2017-09-20,25.746153,25.776922,25.323076,25.500000,22.124912,42378000
2017-09-21,25.500000,25.515385,24.892307,24.961538,21.657721,32819179
2017-09-22,24.892307,25.184614,24.784615,24.976923,21.671068,25397231
2017-09-25,24.846153,24.861538,23.838461,23.946154,20.776728,50574660
2017-09-26,23.846153,24.107693,23.784615,24.023075,20.843468,13104159
2017-09-27,24.153847,24.153847,23.846153,23.938461,20.770054,19689922
2017-09-28,24.061539,24.061539,23.692307,23.700001,20.563156,20653880
2017-09-29,23.776922,23.992308,23.769230,23.907692,20.743359,15388500
2017-10-09,24.238461,24.415384,23.815384,23.876923,20.716658,34057127
2017-10-10,23.892307,23.915384,23.276922,23.623075,20.496412,45037904
2017-10-11,23.669230,23.823076,23.569229,23.623075,20.496412,23625030
2017-10-12,23.661537,23.961538,23.546152,23.830769,20.676615,19951718
2017-10-13,23.815384,24.030769,23.769230,23.969231,20.796751,19309175
2017-10-16,24.030769,24.100000,23.615383,23.715384,20.576502,22663807
2017-10-17,23.738461,24.023075,23.638460,23.930769,20.763380,16761578
2017-10-18,23.984615,24.115383,23.769230,23.830769,20.676615,19282304
2017-10-19,23.776922,23.784615,23.353846,23.430769,20.329557,22248020
2017-10-20,23.384615,23.592306,23.292307,23.569229,20.449692,11486871
2017-10-23,23.546152,23.738461,23.461538,23.676924,20.543133,13040541
2017-10-24,23.738461,23.953846,23.584616,23.915384,20.750031,20002853
2017-10-25,23.969231,24.223076,23.861538,23.984615,20.810101,18863796
2017-10-26,23.984615,23.984615,23.815384,23.938461,20.770054,16479439
2017-10-27,23.861538,23.869230,23.715384,23.738461,20.596525,18091980
2017-10-30,23.615383,23.784615,23.307692,23.746153,20.603197,24650364
2017-10-31,23.761538,23.815384,23.600000,23.676924,20.543133,15063774
2017-11-01,23.669230,24.061539,23.553846,23.761538,20.616547,21645474
2017-11-02,23.761538,23.823076,23.438461,23.784615,20.636570,18715210
2017-11-03,23.746153,23.807692,23.376923,23.761538,20.616547,21023129
2017-11-06,23.661537,23.661537,23.392307,23.484615,20.376276,16268900
2017-11-07,23.507692,23.553846,23.230768,23.315384,20.229446,21893825
2017-11-08,23.338461,23.646152,23.307692,23.453846,20.349581,19717349
2017-11-09,23.469231,23.476923,23.307692,23.407692,20.309534,14574471
2017-11-10,23.392307,23.600000,23.200001,23.423077,20.322884,23929579
2017-11-13,23.500000,23.584616,23.261538,23.492308,20.382950,22557265
2017-11-14,23.461538,24.307692,23.423077,24.130770,20.936909,47112179
2017-11-15,24.046152,24.346153,23.946154,24.123075,20.930231,30953465
2017-11-16,24.130770,24.292307,24.007692,24.169230,20.970278,23245764
2017-11-17,24.238461,24.799999,24.192307,24.776922,21.497540,48707864
2017-11-20,24.807692,24.923077,24.153847,24.461538,21.223898,33120337
2017-11-21,24.476923,25.100000,24.207691,24.992308,21.684416,44029420
2017-11-22,24.992308,25.292307,24.692307,24.753845,21.477516,36276890
2017-11-23,24.746153,24.976923,24.315384,24.376923,21.150482,35699557
2017-11-24,24.346153,24.600000,24.000000,24.446154,21.210550,21559822
2017-11-27,24.307692,24.776922,24.176924,24.538462,21.290640,21293772
2017-11-28,24.515385,24.515385,24.000000,24.230768,21.023672,18905396
2017-11-29,24.200001,25.284615,24.007692,25.138460,21.811224,40771144
2017-11-30,25.015385,25.092306,24.423077,24.676924,21.410776,32148299
2017-12-01,24.600000,25.023075,24.546152,24.661537,21.397425,20464030
2017-12-04,24.461538,24.461538,24.215384,24.407692,21.177179,18052702
2017-12-05,24.407692,25.061539,24.369230,24.892307,21.597651,44961749
2017-12-06,24.776922,25.169230,24.600000,24.915384,21.617674,23850755
2017-12-07,25.000000,25.638460,24.930769,25.092306,21.771179,34286211
2017-12-08,25.107693,25.161537,24.807692,25.015385,21.704439,17728664
2017-12-11,25.015385,25.369230,24.830769,25.076923,21.757832,20927121
2017-12-12,25.053846,25.338461,24.853846,25.053846,21.737810,15846038
2017-12-13,25.000000,25.000000,24.684614,24.769230,21.490864,17174565
2017-12-14,24.684614,24.692307,23.861538,23.976923,20.803423,33483448
2017-12-15,23.923077,24.176924,23.884615,23.923077,20.756704,15904623
2017-12-18,23.938461,24.084616,23.461538,23.823076,20.669939,17679359
2017-12-19,23.769230,23.838461,23.661537,23.776922,20.629896,11958105
2017-12-20,23.799999,23.876923,23.400000,23.769230,20.623220,19767880
2017-12-21,23.692307,24.076923,23.476923,23.776922,20.629896,20420606
2017-12-22,23.846153,23.969231,23.615383,23.700001,20.563156,12113675
2017-12-25,23.761538,24.153847,23.761538,23.830769,20.676615,20900152
2017-12-26,23.846153,23.915384,23.776922,23.869230,20.709986,10942634
2017-12-27,23.869230,24.138460,23.815384,23.892307,20.730009,19715629
2017-12-28,23.915384,24.053846,23.669230,23.761538,20.616547,17981102
2017-12-29,23.661537,24.215384,23.653847,24.146152,20.950254,18934208
2018-01-02,24.253845,25.292307,24.253845,24.815384,21.530909,42572723
2018-01-03,25.000000,26.723076,24.892307,26.299999,22.819025,94133523
2018-01-04,26.384615,26.661537,25.884615,26.130770,22.672194,51998280
2018-01-05,26.207691,27.576923,25.976923,26.907692,23.346289,87914604
2018-01-08,27.730768,29.600000,27.730768,29.153847,25.295151,126063113
2018-01-09,28.846153,29.615383,28.807692,29.284615,25.408609,68157921
2018-01-10,29.484615,31.446154,29.123075,30.361538,26.342997,82525706
2018-01-11,30.361538,30.884615,29.753845,30.807692,26.730097,59566023
2018-01-12,31.153847,32.000000,30.115383,30.623075,26.569916,76289934
2018-01-15,30.453846,31.830769,30.307692,31.007692,26.903627,77890244
2018-01-16,30.730768,34.076923,30.576923,33.769230,29.299656,97667289
2018-01-17,33.384617,34.000000,31.546152,32.353848,28.071608,80055467
2018-01-18,32.384617,33.584614,31.830769,32.084614,27.838009,54875139
2018-01-19,32.099998,33.446152,31.807692,32.007690,27.771269,54466488
2018-01-22,31.876923,33.007690,31.869230,32.269230,27.998192,47902791
2018-01-23,32.307693,34.130768,32.307693,33.807693,29.333031,84776534
2018-01-24,33.684616,34.523075,32.769230,33.000000,28.632238,56144631
2018-01-25,32.738461,33.061539,31.000000,32.461536,28.165047,59978894
2018-01-26,32.076923,33.261539,31.992308,32.953846,28.592196,39007129
2018-01-29,33.084614,34.861538,33.076923,33.546154,29.106106,55288262
2018-01-30,33.692307,34.307693,32.084614,32.700001,28.371946,48566116
2018-01-31,32.653847,34.892307,32.138462,34.661537,30.073860,60740565
2018-02-01,34.846153,36.000000,34.615383,35.338463,30.661192,62165210
2018-02-02,34.607693,36.061539,33.630768,35.330769,30.654514,54103410
2018-02-05,34.607693,35.653847,33.753845,34.515385,29.947054,44299910
2018-02-06,33.230770,33.838463,31.400000,31.853846,27.637787,77259081
2018-02-07,32.923077,33.000000,28.669230,28.830769,25.014833,85215364
2018-02-08,28.653847,29.030769,27.746153,28.346153,24.594358,61161889
2018-02-09,27.261538,27.676924,25.515385,26.323076,22.839048,66947085
2018-02-12,26.523075,27.361538,26.161537,27.076923,23.493120,41196851
2018-02-13,27.500000,28.815384,27.153847,28.176924,24.447527,39076848
2018-02-14,28.230768,28.415384,27.769230,28.238461,24.500921,20481559
2018-02-22,28.692307,29.115383,28.507692,29.084616,25.235083,29205259
2018-02-23,29.653847,31.269230,29.600000,30.215384,26.216185,51680690
2018-02-26,30.730768,30.984615,28.830769,29.976923,26.009287,46539394
2018-02-27,29.769230,29.807692,28.876923,29.123075,25.268452,35776991
2018-02-28,28.423077,29.223076,27.730768,28.646152,24.854652,38856025
2018-03-01,28.230768,28.876923,28.092306,28.307692,24.560987,30078527
2018-03-02,28.038462,28.392307,27.561539,27.630770,23.973661,34720861
2018-03-05,27.584616,28.346153,27.546152,27.823076,24.140516,30290266
2018-03-06,27.861538,29.569229,27.430769,29.500000,25.595488,49907287
2018-03-07,29.299999,29.584616,28.723076,28.946154,25.114944,28105719
2018-03-08,28.961538,29.869230,28.630770,29.576923,25.662230,36323218
2018-03-09,29.523075,29.761538,29.000000,29.284615,25.408609,28512333
2018-03-12,29.346153,29.346153,27.715384,27.784615,24.107143,71552625
2018-03-13,27.761538,28.038462,27.461538,27.615383,23.960312,35364153
2018-03-14,27.607693,27.607693,26.961538,27.384615,23.760086,33419560
2018-03-15,27.376923,27.784615,27.138460,27.299999,23.686670,27048217
2018-03-16,27.346153,27.792307,27.138460,27.215384,23.613255,33453305
2018-03-19,26.969231,26.984615,26.469231,26.530769,23.019253,32364962
2018-03-20,26.292307,26.715384,26.061539,26.592306,23.072645,28626630
2018-03-21,26.730768,27.176924,26.353846,26.607693,23.085995,27984223
2018-03-22,26.461538,26.615383,25.546152,26.207691,22.738935,39699582
2018-03-23,25.453846,26.215384,24.861538,26.200001,22.732264,54270641
2018-03-26,25.769230,25.769230,23.961538,24.407692,21.177179,71280218
2018-03-27,25.038462,25.161537,24.230768,24.507692,21.263943,50970340
2018-03-28,24.269230,24.992308,24.076923,24.515385,21.270617,32585963
2018-03-29,24.623075,26.069229,24.107693,25.830769,22.411901,62017554
2018-03-30,25.769230,25.900000,25.069229,25.238461,21.897989,43260562
2018-04-02,25.523075,25.907692,25.261538,25.376923,22.018126,40998439
2018-04-03,24.923077,25.200001,24.653847,24.823076,21.537584,23901814
2018-04-04,25.000000,25.076923,24.692307,24.738461,21.464167,23217753
2018-04-09,24.715384,24.946154,24.484615,24.561539,21.310661,22761871
2018-04-10,24.661537,25.284615,24.661537,25.230768,21.891314,36090931
2018-04-11,25.384615,25.792307,25.084616,25.507692,22.131586,40067619
2018-04-12,25.507692,25.676924,25.015385,25.069229,21.751158,26419838
2018-04-13,25.238461,25.353846,24.976923,25.084616,21.764507,17038440
2018-04-16,23.992308,24.376923,22.576923,22.576923,19.588724,109444618
2018-04-17,22.646152,22.769230,21.561539,21.853846,18.961349,58385065
2018-04-18,22.176924,22.269230,21.192307,21.423077,18.587597,54071443
2018-04-19,21.423077,22.123075,21.423077,22.015385,19.101509,34177956
2018-04-20,22.092306,22.100000,21.553846,22.015385,19.101509,28621361
2018-04-23,22.353846,23.184614,22.353846,22.576923,19.588724,46022061
